#-Hlavicka-#
# y0 = 200.00m, v0y = 2.00m/s, ymax = 200.20m, tmax = 0.20s
#----------#
3.79	137.33	-35.17
3.80	136.98	-35.27
3.81	136.63	-35.36
3.82	136.28	-35.46
3.83	135.92	-35.56
3.84	135.57	-35.66
3.85	135.21	-35.76
3.86	134.85	-35.85
3.87	134.49	-35.95
3.88	134.13	-36.05
3.89	133.77	-36.15
3.90	133.41	-36.25
3.91	133.05	-36.34
3.92	132.69	-36.44
3.93	132.32	-36.54
3.94	131.96	-36.64
3.95	131.59	-36.74
3.96	131.22	-36.83
3.97	130.85	-36.93
3.98	130.48	-37.03
3.99	130.11	-37.13
4.00	129.74	-37.23
4.01	129.37	-37.32
4.02	129.00	-37.42
4.03	128.62	-37.52
4.04	128.25	-37.62
4.05	127.87	-37.72
4.06	127.49	-37.82
4.07	127.12	-37.91
4.08	126.74	-38.01
4.09	126.36	-38.11
4.10	125.98	-38.21
4.11	125.59	-38.31
4.12	125.21	-38.40
4.13	124.83	-38.50
4.14	124.44	-38.60
4.15	124.06	-38.70
4.16	123.67	-38.80
4.17	123.28	-38.89
4.18	122.89	-38.99
4.19	122.50	-39.09
4.20	122.11	-39.19
4.21	121.72	-39.29
4.22	121.33	-39.38
4.23	120.93	-39.48
4.24	120.54	-39.58
4.25	120.14	-39.68
4.26	119.75	-39.78
4.27	119.35	-39.87
4.28	118.95	-39.97
4.29	118.55	-40.07
4.30	118.15	-40.17
4.31	117.75	-40.27
4.32	117.34	-40.36
4.33	116.94	-40.46
4.34	116.54	-40.56
4.35	116.13	-40.66
4.36	115.72	-40.76
4.37	115.32	-40.86
4.38	114.91	-40.95
4.39	114.50	-41.05
4.40	114.09	-41.15
4.41	113.68	-41.25
4.42	113.26	-41.35
4.43	112.85	-41.44
4.44	112.44	-41.54
4.45	112.02	-41.64
4.46	111.60	-41.74
4.47	111.19	-41.84
4.48	110.77	-41.93
4.49	110.35	-42.03
4.50	109.93	-42.13
4.51	109.51	-42.23
4.52	109.08	-42.33
4.53	108.66	-42.42
4.54	108.24	-42.52
4.55	107.81	-42.62
4.56	107.39	-42.72
4.57	106.96	-42.82
4.58	106.53	-42.91
4.59	106.10	-43.01
4.60	105.67	-43.11
4.61	105.24	-43.21
4.62	104.81	-43.31
4.63	104.37	-43.40
4.64	103.94	-43.50
4.65	103.51	-43.60
4.66	103.07	-43.70
4.67	102.63	-43.80
4.68	102.19	-43.90
4.69	101.76	-43.99
4.70	101.32	-44.09
4.71	100.88	-44.19
4.72	100.43	-44.29
4.73	99.99	-44.39
4.74	99.55	-44.48
4.75	99.10	-44.58
4.76	98.66	-44.68
4.77	98.21	-44.78
4.78	97.76	-44.88
4.79	97.31	-44.97
4.80	96.86	-45.07
4.81	96.41	-45.17
4.82	95.96	-45.27
4.83	95.51	-45.37
4.84	95.05	-45.46
4.85	94.60	-45.56
4.86	94.14	-45.66
4.87	93.69	-45.76
4.88	93.23	-45.86
4.89	92.77	-45.95
4.90	92.31	-46.05
4.91	91.85	-46.15
4.92	91.39	-46.25
4.93	90.93	-46.35
4.94	90.46	-46.45
4.95	90.00	-46.54
4.96	89.53	-46.64
4.97	89.07	-46.74
4.98	88.60	-46.84
4.99	88.13	-46.94
5.00	87.66	-47.03
5.01	87.19	-47.13
5.02	86.72	-47.23
5.03	86.25	-47.33
5.04	85.77	-47.43
5.05	85.30	-47.52
5.06	84.83	-47.62
5.07	84.35	-47.72
5.08	83.87	-47.82
5.09	83.39	-47.92
5.10	82.91	-48.01
5.11	82.43	-48.11
5.12	81.95	-48.21
5.13	81.47	-48.31
5.14	80.99	-48.41
5.15	80.50	-48.50
5.16	80.02	-48.60
5.17	79.53	-48.70
5.18	79.05	-48.80
5.19	78.56	-48.90
5.20	78.07	-48.99
5.21	77.58	-49.09
5.22	77.09	-49.19
5.23	76.60	-49.29
5.24	76.10	-49.39
5.25	75.61	-49.49
5.26	75.11	-49.58
5.27	74.62	-49.68
5.28	74.12	-49.78
5.29	73.62	-49.88
5.30	73.13	-49.98
5.31	72.63	-50.07
5.32	72.12	-50.17
5.33	71.62	-50.27
5.34	71.12	-50.37
5.35	70.62	-50.47
5.36	70.11	-50.56
5.37	69.61	-50.66
5.38	69.10	-50.76
5.39	68.59	-50.86
5.40	68.08	-50.96
5.41	67.57	-51.05
5.42	67.06	-51.15
5.43	66.55	-51.25
5.44	66.04	-51.35
5.45	65.53	-51.45
5.46	65.01	-51.54
5.47	64.50	-51.64
5.48	63.98	-51.74
5.49	63.46	-51.84
5.50	62.94	-51.94
5.51	62.42	-52.03
5.52	61.90	-52.13
5.53	61.38	-52.23
5.54	60.86	-52.33
5.55	60.34	-52.43
5.56	59.81	-52.53
5.57	59.29	-52.62
5.58	58.76	-52.72
5.59	58.23	-52.82
5.60	57.71	-52.92
5.61	57.18	-53.02
5.62	56.65	-53.11
5.63	56.12	-53.21
5.64	55.58	-53.31
5.65	55.05	-53.41
5.66	54.52	-53.51
5.67	53.98	-53.60
5.68	53.45	-53.70
5.69	52.91	-53.80
5.70	52.37	-53.90
5.71	51.83	-54.00
5.72	51.29	-54.09
5.73	50.75	-54.19
5.74	50.21	-54.29
5.75	49.67	-54.39
5.76	49.12	-54.49
5.77	48.58	-54.58
5.78	48.03	-54.68
5.79	47.48	-54.78
5.80	46.94	-54.88
5.81	46.39	-54.98
5.82	45.84	-55.08
5.83	45.29	-55.17
5.84	44.74	-55.27
5.85	44.18	-55.37
5.86	43.63	-55.47
5.87	43.07	-55.57
5.88	42.52	-55.66
5.89	41.96	-55.76
5.90	41.40	-55.86
5.91	40.85	-55.96
5.92	40.29	-56.06
5.93	39.73	-56.15
5.94	39.16	-56.25
5.95	38.60	-56.35
5.96	38.04	-56.45
5.97	37.47	-56.55
5.98	36.91	-56.64
5.99	36.34	-56.74
6.00	35.77	-56.84
6.01	35.21	-56.94
6.02	34.64	-57.04
6.03	34.07	-57.13
6.04	33.49	-57.23
6.05	32.92	-57.33
6.06	32.35	-57.43
6.07	31.77	-57.53
6.08	31.20	-57.62
6.09	30.62	-57.72
6.10	30.05	-57.82
6.11	29.47	-57.92
6.12	28.89	-58.02
6.13	28.31	-58.12
6.14	27.73	-58.21
6.15	27.15	-58.31
6.16	26.56	-58.41
6.17	25.98	-58.51
6.18	25.39	-58.61
6.19	24.81	-58.70
6.20	24.22	-58.80
6.21	23.63	-58.90
6.22	23.04	-59.00
6.23	22.45	-59.10
6.24	21.86	-59.19
6.25	21.27	-59.29
6.26	20.68	-59.39
6.27	20.08	-59.49
6.28	19.49	-59.59
6.29	18.89	-59.68
6.30	18.30	-59.78
6.31	17.70	-59.88
6.32	17.10	-59.98
6.33	16.50	-60.08
6.34	15.90	-60.17
6.35	15.30	-60.27
6.36	14.69	-60.37
6.37	14.09	-60.47
6.38	13.49	-60.57
6.39	12.88	-60.66
6.40	12.27	-60.76
6.41	11.67	-60.86
6.42	11.06	-60.96
6.43	10.45	-61.06
6.44	9.84	-61.16
6.45	9.23	-61.25
6.46	8.61	-61.35
6.47	8.00	-61.45
6.48	7.38	-61.55
6.49	6.77	-61.65
6.50	6.15	-61.74
6.51	5.54	-61.84
6.52	4.92	-61.94
6.53	4.30	-62.04
6.54	3.68	-62.14
6.55	3.06	-62.23
6.56	2.43	-62.33
6.57	1.81	-62.43
6.58	1.19	-62.53
6.59	0.56	-62.63
6.60	-0.07	-62.72
